debugE2CP8B:debug0CH2ZV,1,1544077522559,"{""phase"": ""INSTRUCTQUIZ"", ""answer"": ""wood"", ""question"": ""constantObj""}"
debugE2CP8B:debug0CH2ZV,2,1544077522560,"{""phase"": ""INSTRUCTQUIZ"", ""answer"": ""second"", ""question"": ""densOrder""}"
debugE2CP8B:debug0CH2ZV,3,1544077526642,"{""Rating"": ""58"", ""ReactionTime"": 0, ""TrialName"": 2, ""IsInstruction"": true, ""TrialOrder"": 2}"
debugE2CP8B:debug0CH2ZV,4,1544077532969,"{""Rating"": ""80"", ""ReactionTime"": 2881, ""TrialName"": ""CylOnPlate3DubbedPlate0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 0}"
debugE2CP8B:debug0CH2ZV,5,1544077537830,"{""Rating"": ""54"", ""ReactionTime"": 4860, ""TrialName"": ""SphereOnWood3DubbedWood0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 1}"
debugE2CP8B:debug0CH2ZV,6,1544077542897,"{""Rating"": ""56"", ""ReactionTime"": 5067, ""TrialName"": ""CubeOnWood3DubbedWood0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 2}"
debugE2CP8B:debug0CH2ZV,7,1544077547334,"{""Rating"": ""84"", ""ReactionTime"": 4436, ""TrialName"": ""CylOnPlate2DubbedPlate0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 3}"
debugE2CP8B:debug0CH2ZV,8,1544077551583,"{""Rating"": ""82"", ""ReactionTime"": 4248, ""TrialName"": ""SphereOnPlate0DubbedPlate0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 4}"
debugE2CP8B:debug0CH2ZV,9,1544077554420,"{""Rating"": ""80"", ""ReactionTime"": 2836, ""TrialName"": ""CylOnPlate1DubbedPlate0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 5}"
debugE2CP8B:debug0CH2ZV,10,1544077557839,"{""Rating"": ""16"", ""ReactionTime"": 3417, ""TrialName"": ""SphereOnFoam1DubbedFoam0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 6}"
